idx,smiles
1196,CC=N)OCC#C
1197,CC=N)OCC#N
1198,CC=O)CCC#C
1199,CC=O)CCC#N
1200,CC=O)NCC#C
1201,CC=O)NCC#N
1202,CC=O)OCC#C
1203,CC=O)OCC#N
1204,NC=O)CCC#C
1205,NC=O)CCC#N
1206,NC=O)NCC#C
1207,NC=O)NCC#N
1208,NC=O)OCC#C
1209,NC=O)OCC#N
1210,CC=N)OCC=O
1211,CC=O)CCC=O
1212,CC=O)CNC=O
1213,CC=O)COC=N
1214,CC=O)COC=O
1215,CC=O)NCC=O
1216,CC=O)OCC=O
1217,NC=O)CCC=O
1218,NC=O)CNC=O
1219,NC=O)COC=N
1220,NC=O)COC=O
1221,NC=O)NCC=O
1222,NC=O)OCC=O
1223,CCC)C#CC#C
1224,CCC)C#CC#N
1225,CCO)C#CC#C
1226,CCO)C#CC#N
1227,CCC)C#CC=O
1228,CCO)C#CC=O
1229,CCC)CCC#C
1230,CCC)CCC#N
1231,CCC)NCC#N
1232,CCC)OCC#C
1233,CCC)OCC#N
1234,CCO)CCC#C
1235,CCO)CCC#N
1236,CNC)CCC#N
1237,CCC)CCC=O
1238,CCC)CNC=O
1239,CCC)COC=O
1240,CCC)OCC=O
1241,CCO)CCC=O
1242,CCO)CNC=O
1243,CCO)COC=N
1244,CCO)COC=O
1245,CN=CNCC)=O
1246,CN=CNCN)=O
1247,CN=COCC)=O
1248,CN=COCN)=O
1249,CN=COCC)C
1250,CC=O)C#CCO
1251,CCC#CCC)=O
1252,CCC#CCN)=O
1253,NC=O)C#CCO
1254,CCC)C#CCO
1255,CCO)C#CCO
1256,CCC#CCC)C
1257,CCC#CCC)O
1258,COC=NCC)C
1259,CC=N)OCCO
1260,CC=O)CCCO
1261,CC=O)NCCO
1262,CC=O)OCCO
1263,CCCCCC)=O
1264,CCCCCN)=O
1265,CCCNCC)=O
1266,CCCNCN)=O
1267,CCCOCC)=O
1268,CCCOCN)=O
1269,CCOCCC)=O
1270,CCOCCN)=O
1271,COCCCC)=O
1272,COCCCN)=O
1273,NC=O)CCCO
1274,NC=O)NCCO
1275,NC=O)OCCO
1276,CCC)CCCO
1277,CCC)OCCO
1278,CCO)CCCO
1279,CCCCCC)C
1280,CCCCCC)O
1281,CCCOCC)C
1282,CCOCCC)C
1283,CCOCCC)O
1284,COCCCC)C
1285,COCCCC)O
1286,CCC)CCC4=O
1287,CCC)CNC4=O
1288,CCC)COC4=N
1289,CCC)COC4=O
1290,CCC)NCC4=O
1291,CCC)OCC4=O
1292,CCN)COC4=O
1293,CCO)CCC4=O
1294,CCO)CNC4=O
1295,CCO)COC4=N
1296,CCO)COC4=O
1297,CCC)CCC4O
1298,CCC)OCC4O
1299,CCO)CCC4O
1300,CCCCC4C)C
1301,CCCCC4C)O
1302,CCCOC4C)C
1303,CCOCC4C)C
1304,CCOCC4C)O
1305,CCC)CC3C#C
1306,CCC)CC3C#N
1307,CCC)NC3C#C
1308,CCC)NC3C#N
1309,CCC)OC3C#C
1310,CCC)OC3C#N
1311,CCO)CC3C#C
1312,CCO)CC3C#N
1313,CCC)CC3C=O
1314,CCC)CN3C=O
1315,CCC)NC3C=O
1316,CCC)OC3C=O
1317,CCO)CC3C=O
1318,CCC)CC3CO
1319,CCC)NC3CO
1320,CCC)OC3CO
1321,CCO)CC3CO
1322,CCCCC3C)C
1323,CCCCC3C)O
1324,CCCOC3C)C
1325,CCNCC3C)C
1326,COCCC3C)C
1327,COCCC3C)O
1328,CCC)CC=CC5
1329,CCC)CN=CO5
1330,CCO)CC=CC5
1331,CCC)CCC=C5
1332,CCC)COC=N5
1333,CCC)OCC=C5
1334,CCO)CCC=C5
1335,CCC)CCCC5
1336,CCC)CCCO5
1337,CCC)CCOC5
1338,CCC)COCO5
1339,CCC)OCCO5
1340,CCO)CCCC5
1341,CCO)CCOC5
1342,CCC)CO)C3O
1343,CCO)CO)C3O
1344,CCCC)C3C)C
1345,CCCC)C3C)O
1346,CCCO)C3C)C
1347,CCCO)C3C)O
1348,CCNC)C3C)C
1349,O=CCC#C)))C#C
1350,O=CCC#C)))C#N
1351,O=CCC#N)))C#C
1352,O=CCC#N)))C#N
1353,O=CC=O)CC#C
1354,O=CC=O)CC#N
1355,N=CNC=O)))C#C
1356,N=COC=O)))C#C
1357,N=COC=O)))C#N
1358,N=CNC=N)C#N
1359,N=CNC=O)C#C
1360,N=COC=O)C#C
1361,N=COC=O)C#N
1362,O=CNC=O)C#C
1363,N=CNC=O)))C=O
1364,N=COC=O)))C=O
1365,N=CNC=N)C=O
1366,N=CNC=O)C=O
1367,N=COC=O)C=O
1368,O=CNC=O)C=O
1369,CC#CC=O)C#C
1370,CC#CC=O)C#N
1371,CC#CC=O)C=O
1372,CC#CCC)C#C
1373,CC#CCC)C#N
1374,CC#CCN)C#N
1375,CC#CCO)C#C
1376,CC#CCO)C#N
1377,CC#CCC)C=O
1378,CC#CCO)C=O
1379,CCCC#C)))C#C
1380,CCCC#C)))C#N
1381,CCCC#N)))C#C
1382,CCCC#N)))C#N
1383,NCCC#C)))C#N
1384,NCCC#N)))C#C
1385,NCCC#N)))C#N
1386,OCCC#C)))C#C
1387,OCCC#C)))C#N
1388,OCCC#N)))C#C
1389,OCCC#N)))C#N
1390,CCCC#C)))C=O
1391,CCCC#N)))C=O
1392,CNCC#C)))C=O
1393,CNCC#N)))C=O
1394,OCCC#C)))C=O
1395,OCCC#N)))C=O
1396,CCCC=O)))C#C
1397,CCCC=O)))C#N
1398,CCNC=O)))C#C
1399,CCNC=O)))C#N
1400,CCOC=N)))C#C
1401,CCOC=N)))C#N
1402,CCOC=O)))C#C
1403,CCOC=O)))C#N
1404,OCCC=O)))C#C
1405,OCCC=O)))C#N
1406,CCCC=O)))C=O
1407,CCNC=O)))C=O
1408,CCOC=N)))C=O
1409,CCOC=O)))C=O
1410,CNCC=O)))C=O
1411,OCCC=O)))C=O
1412,CN=CC)NC=O
1413,CN=CC)OC=O
1414,CN=CN)NC=O
1415,CN=CNC)C=O
1416,CC#CC=O)CO
1417,CCC=O)C#CC
1418,CNC=O)C#CC
1419,COC=O)C#CC
1420,CCC=O)CC#C
1421,CCC=O)CC#N
1422,CNC=O)CC#C
1423,CNC=O)CC#N
1424,COC=O)CC#C
1425,COC=O)CC#N
1426,OCC=O)CC#C
1427,OCC=O)CC#N
1428,CCC=N)NC=O
1429,CCC=O)CC=O
1430,CCC=O)NC=N
1431,CCC=O)NC=O
1432,CCC=O)OC=N
1433,CNC=O)CC=O
1434,CNC=O)NC=N
1435,CNC=O)NC=O
1436,CNC=O)OC=N
1437,COC=N)NC=O
1438,COC=O)CC=O
1439,COC=O)NC=N
1440,COC=O)NC=O
1441,NCC=O)NC=O
1442,NCC=O)OC=N
1443,OCC=N)NC=O
1444,OCC=O)CC=O
1445,OCC=O)NC=N
1446,OCC=O)NC=O
1447,OCC=O)OC=N
1448,CC#CCC)CO
1449,CC#CCO)CO
1450,CCCC)C#CC
1451,CCCO)C#CC
1452,COCC)C#CC
1453,CCCO))CC#C
1454,CCCO))CC#N
1455,CCCC)CC#C
1456,CCCC)CC#N
1457,CCCO)CC#C
1458,CCCO)CC#N
1459,CCNC)CC#N
1460,COCC)CC#C
1461,COCC)CC#N
1462,OCCO)CC#C
1463,OCCO)CC#N
1464,CCCO))CC=O
1465,CCCO))NC=O
1466,CCCO))OC=N
1467,CCCO))OC=O
1468,CCCC)CC=O
1469,CCCC)NC=O
1470,CCCC)OC=O
1471,CCCO)CC=O
1472,COCC)CC=O
1473,OCCO)CC=O
1474,CCN=CN)C#N
1475,CCN=CN)C=O
1476,CCCC=O)C#C
1477,CCCC=O)C#N
1478,CCNC=N)C#N
1479,CCNC=O)C#C
1480,CCOC=N)C#C
1481,CCOC=N)C#N
1482,CCOC=O)C#C
1483,CCOC=O)C#N
1484,CNCC=O)C#N
1485,COCC=O)C#C
1486,COCC=O)C#N
1487,OCCC=O)C#C
1488,OCCC=O)C#N
1489,CCCC=O)C=O
1490,CCNC=N)C=O
1491,CCNC=O)C=O
1492,CCOC=N)C=O
1493,CCOC=O)C=O
1494,COCC=O)C=O
1495,OCCC=O)C=O
1496,CCC=O)CCO
1497,CCC=O)COC
1498,CCCC=O)CC
1499,CCCC=O)CO
1500,CCCC=O)NC
1501,CCCC=O)OC
1502,CCNC=O)CC
1503,CCNC=O)CO
1504,CCNC=O)NC
1505,CCNC=O)OC
1506,CCOC=N)CC
1507,CCOC=N)CO
1508,CCOC=N)OC
1509,CCOC=O)CC
1510,CCOC=O)CN
1511,CCOC=O)CO
1512,CCOC=O)NC
1513,CNC=O)CCO
1514,CNC=O)COC
1515,CNCC=O)OC
1516,COC=N)CCO
1517,COC=O)CCO
1518,COCC=N)OC
1519,COCC=O)CO
1520,COCC=O)OC
1521,OCCC=O)CO
1522,CCCCO)))C#C
1523,CCCCO)))C#N
1524,CCCCC)C#C
1525,CCCCC)C#N
1526,CCCCN)C#N
1527,CCCCO)C#C
1528,CCCCO)C#N
1529,CCNCC)C#N
1530,CCOCC)C#C
1531,CCOCC)C#N
1532,CNCCO)C#N
1533,COCCC)C#C
1534,COCCC)C#N
1535,COCCN)C#N
1536,COCCO)C#C
1537,COCCO)C#N
1538,NCCCO)))C#N
1539,OCCCO)C#C
1540,OCCCO)C#N
1541,CCCCO)))C=O
1542,CCCCC)C=O
1543,CCCCO)C=O
1544,CCCNC)C=O
1545,CCOCC)C=O
1546,CNCCO)))C=O
1547,COCCC)C=O
1548,COCCO)C=O
1549,OCCCO)C=O
1550,CCCO))CCO
1551,CCCC)CCO
1552,CCCC)COC
1553,CCCO)CCO
1554,CCCO)COC
1555,CCCCC)CC
1556,CCCCC)CO
1557,CCCCC)OC
1558,CCCCO)CC
1559,CCCCO)CO
1560,CCOCC)CC
1561,CCOCC)CO
1562,COCC)CCO
1563,COCCC)CO
1564,COCCC)OC
1565,COCCO)CO
1566,OCCCO)CO
1567,CC=O)C=O)C#C
1568,CC=O)C=O)C#N
1569,NC=N)C=O)C#C
1570,NC=N)C=O)C#N
1571,NC=O)C=O)C#C
1572,CC=O)C=O)C=O
1573,NC=N)C=O)C=O
1574,NC=O)C=O)C=O
1575,CC=O)CO)C#C
1576,CC=O)CO)C#N
1577,CCC#C))CC)=O
1578,CCC#C))CN)=O
1579,CCC#N))CC)=O
1580,CCC#N))CN)=O
1581,NC=N)CO)C#N
1582,NC=O)CO)C#C
1583,NC=O)CO)C#N
1584,NCC#C))CN)=O
1585,NCC#N))CN)=O
1586,CCC)C=O)C#C
1587,CCC)C=O)C#N
1588,CCO)C=O)C#C
1589,CCO)C=O)C#N
1590,CNC)C=N)C#N
1591,CNC)C=O)C#C
1592,CNC)C=O)C#N
1593,CCC)C=O)C=O
1594,CCO)C=O)C=O
1595,CNC)C=N)C=O
1596,CNC)C=O)C=O
1597,CCC#N))NC)C
1598,CCC)CC)C#C
1599,CCC)CC)C#N
1600,CCC)CN)C#N
1601,CCC)CO)C#C
1602,CCC)CO)C#N
1603,CCN)CN)C#N
1604,CCO)CC)C#C
1605,CCO)CC)C#N
1606,CCO)CN)C#N
1607,CCO)CO)C#C
1608,CCO)CO)C#N
1609,CCC)CC)C=O
1610,CCC)CO)C=O
1611,CCC)NC)C=O
1612,CCO)CC)C=O
1613,CCO)CO)C=O
1614,CC=O)CO)C=O
1615,CCC=O))CC)=O
1616,CCC=O))CN)=O
1617,CNC=N))CC)=O
1618,CNC=N))CN)=O
1619,CNC=O))CC)=N
1620,CNC=O))CC)=O
1621,CNC=O))CN)=N
1622,CNC=O))CN)=O
1623,NC=O)CO)C=O
1624,CN=CN)CC)=O
1625,CN=CN)CN)=O
1626,CC=O)C=O)CO
1627,CCC=O)CC)=O
1628,CCC=O)CN)=N
1629,CCC=O)CN)=O
1630,CNC=N)CC)=O
1631,CNC=O)CC)=O
1632,CNC=O)CN)=O
1633,COC=O)CC)=O
1634,COC=O)CN)=N
1635,COC=O)CN)=O
1636,NC=N)C=O)CO
1637,NC=O)C=O)CO
1638,CCC)C=O)CO
1639,CCO)C=O)CO
1640,CCC=O)CC)C
1641,CCC=O)CC)O
1642,CCC=O)NC)C
1643,CNC)C=O)CO
1644,CNC=O)CC)C
1645,CNC=O)CC)O
1646,CNC=O)NC)C
1647,COC=O)CC)C
1648,COC=O)CC)N
1649,COC=O)CC)O
1650,COC=O)NC)C
1651,CC=O)CO)CO
1652,CCCO))CC)=O
1653,CCCO))CN)=O
1654,CCCC)CC)=O
1655,CCCC)CN)=O
1656,CCCO)CC)=O
1657,CCCO)CN)=O
1658,CCNC)CC)=O
1659,CCNC)CN)=O
1660,COCC)CC)=O
1661,COCC)CN)=O
1662,NC=O)CO)CO
1663,CCC)CC)CO
1664,CCC)CO)CO
1665,CCO)CC)CO
1666,CCO)CO)CO
1667,CCCC)CC)C
1668,CCCC)CC)O
1669,CCCO)CC)C
1670,CCCO)CC)O
1671,COCC)CC)C
1672,COCC)CC)O
1673,CCCCC4)))C#C
1674,CCCCC4)))C#N
1675,CCCCN4)))C#N
1676,CCCCO4)))C#C
1677,CCCCO4)))C#N
1678,CCCOC4)))C#C
1679,CCCOC4)))C#N
1680,NCCCC4)))C#N
1681,NCCNC4)))C#N
1682,NCCOC4)))C#N
1683,OCCCC4)))C#C
1684,OCCCC4)))C#N
1685,OCCNC4)))C#N
1686,OCCOC4)))C#C
1687,OCCOC4)))C#N
1688,CCCCC4)))C=O
1689,CCCCO4)))C=O
1690,CCCOC4)))C=O
1691,OCCCC4)))C=O
1692,OCCOC4)))C=O
1693,CCCO))CCC4
1694,CCCO))CCO4
1695,CCCO))COC4
1696,CCCC)CCC4
1697,CCCC)CCO4
1698,CCCC)COC4
1699,CCCO)CCC4
1700,CCCO)COC4
1701,COCC)CCC4
1702,COCC)COC4
1703,OCCO)CCC4
1704,OCCO)COC4
1705,CC#CCC)CC3
1706,CC#CCC)CN3
1707,CC#CCC)CO3
1708,CC#CCO)CC3
1709,CCCC#C)))CC3
1710,CCCC#C)))CN3
1711,CCCC#C)))CO3
1712,CCCC#N)))CC3
1713,CCCC#N)))CN3
1714,CCCC#N)))CO3
1715,OCCC#C)))CC3
1716,OCCC#N)))CC3
1717,CCCC3))NC=O
1718,CCCC3))OC=O
1719,CCCC=O)))CC3
1720,CCCC=O)))CN3
1721,CCCC=O)))CO3
1722,OCCC=O)))CC3
1723,CCCCO)))CC3
1724,CCCCO)))CO3
1725,CCCCC)CC3
1726,CCCCC)CO3
1727,CCCCO)CC3
1728,CCOCC)CC3
1729,COCCC)CC3
1730,COCCC)CN3
1731,COCCC)CO3
1732,COCCO)CC3
1733,OCCCO)CC3
1734,CCCC3O)))C#C
1735,CCCC3O)))C#N
1736,CCCC3C)C#C
1737,CCCC3C)C#N
1738,CCCC3N)C#N
1739,CCCC3O)C#C
1740,CCCC3O)C#N
1741,CCNC3C)C#C
1742,CCNC3C)C#N
1743,CCOC3C)C#C
1744,CCOC3C)C#N
1745,CNCC3C)C#C
1746,CNCC3C)C#N
1747,NCCC3O)))C#N
1748,NCCC3N)C#N
1749,NCCC3O)C#N
1750,OCCC3O)C#C
1751,OCCC3O)C#N
1752,CCCC3O)))C=O
1753,CCCC3C)C=O
1754,CCCC3O)C=O
1755,CCNC3C)C=O
1756,CCOC3C)C=O
1757,CNCC3C)C=O
1758,OCCC3O)C=O
1759,CCCO))CC3O
1760,CCCC3C)CO
1761,CCCC3O)CO
1762,CCNC3C)CO
1763,CCOC3C)CO
1764,CCCC)CC3C
1765,CCCC)CC3O
1766,CCCC)CN3C
1767,CCCC)OC3C
1768,CCCO)CC3C
1769,CCCO)CC3O
1770,CNCC3C)CO
1771,COCC)CC3C
1772,COCC)CC3O
1773,OCCO)CC3O
1774,CC=O)CC)CC3
1775,CC=O)CC)CN3
1776,CC=O)CC)CO3
1777,CC=O)CO)CC3
1778,CCCC3))CN)=O
1779,CCCN3))CN)=O
1780,CCCO3))CN)=O
1781,NC=O)CO)CC3
1782,CCC)CC)CC3
1783,CCC)CC)CO3
1784,CCC)CO)CC3
1785,CCO)CC)CC3
1786,CCO)CC)CN3
1787,CCO)CC)CO3
1788,CCO)CO)CC3
1789,CCC)C)CCC3
1790,CCC)C)CCO3
1791,CCC)O)CCC3
1792,CCC)O)CCN3
1793,CCC)O)CCO3
1794,N=CNC=O)C=C5
1795,N=COC=O)C=C5
1796,O=CCC=O)C=C5
1797,O=CNC=O)C=C5
1798,N=CCC=O)CO5
1799,N=CCCC=O)N5
1800,N=CCCC=O)O5
1801,N=CCNC=O)N5
1802,N=CCNC=O)O5
1803,N=CCOC=N)N5
1804,N=CCOC=O)N5
1805,N=CCOC=O)O5
1806,N=CNC=O)CO5
1807,N=CNCC=O)N5
1808,O=CCCC=O)C5
1809,O=CCCC=O)N5
1810,O=CCNC=O)C5
1811,O=CCNC=O)N5
1812,CC=CC=N)OC5
1813,CC=CC=O)CC5
1814,CC=CC=O)NC5
1815,CC=CC=O)OC5
1816,NC=CC=N)OC5
1817,NC=CC=O)CC5
1818,NC=CC=O)NC5
1819,NC=CC=O)OC5
1820,CC=CCC=O)C5
1821,CC=CCC=O)N5
1822,CC=CNC=O)C5
1823,CC=NCC=N)N5
1824,CC=NCC=O)N5
1825,CC=NCC=O)O5
1826,NC=NCC=O)N5
1827,CCCC=O)C=C5
1828,CCNC=O)C=C5
1829,CCOC=N)C=C5
1830,CCOC=O)C=C5
1831,OCCC=O)C=C5
1832,CCCCC)C=C5
1833,CCCCO)C=C5
1834,CCOCC)C=C5
1835,OCCCO)C=C5
1836,CC=CCCO)C5
1837,CCCC=CC)C5
1838,CCCN=CC)O5
1839,CCCC=O)CO5
1840,CCCCC=N)O5
1841,CCCCC=O)C5
1842,CCCCC=O)N5
1843,CCCCC=O)O5
1844,CCCNC=O)C5
1845,CCCNC=O)N5
1846,CCCNC=O)O5
1847,CCCOC=N)C5
1848,CCCOC=N)O5
1849,CCCOC=O)C5
1850,CCCOC=O)N5
1851,CCCOC=O)O5
1852,CCOCC=N)O5
1853,CCOCC=O)O5
1854,CNCCC=O)C5
1855,OCCCC=O)C5
1856,OCCNC=O)C5
1857,OCCOC=N)C5
1858,OCCOC=O)C5
1859,CC=CCO)CC5
1860,CCCCCC)=C5
1861,CCCOCC)=N5
1862,CCOCCC)=C5
1863,CCCCO)CO5
1864,CCCCCC)C5
1865,CCCCCC)O5
1866,CCCCCO)C5
1867,CCCOCC)C5
1868,CCCOCC)O5
1869,OCCCCO)C5
1870,CCCCC4)C4O
1871,CCCCO4)C4O
1872,CCCCC4C)C4
1873,CCCCC4C)O4
1874,CCCCC4O)C4
1875,CCNCC4C)C4
1876,CCNCC4O)C4
1877,OCCCC4O)C4
1878,CCCC=O)C4N5
1879,CCCC=O)C4O5
1880,CCCC3C=N)O5
1881,CCCC3C=O)C5
1882,CCCC3C=O)N5
1883,CCCC3C=O)O5
1884,CCCN3C=O)C5
1885,OCCC3C=O)C5
1886,CCCCO)C4N5
1887,CCCCO)C4O5
1888,CCCC3CO)C5
1889,CCCCC)CC53
1890,CCCCC)OC53
1891,CCCCO)CC53
1892,CCOCC)CC53
1893,CNCCO)CC53
1894,OCCCO)CC53
1895,CCCCC4)C=C5
1896,CCCCO4)C=C5
1897,OCCCC4)C=C5
1898,CCCCC4)CC5
1899,CCCCC4)CO5
1900,CCCCC4)OC5
1901,CCCCCC5))O4
1902,OCCCC4)CC5
1903,OCCCC4)OC5
1904,CCCC3C)CC5
1905,CCCC3C)OC5
1906,CCCC3O)CC5
1907,CCCC3O)CO5
1908,CCCCC4C)N5
1909,CCCCC4C)O5
1910,OCCC3O)CC5
1911,N=CCCO4)C#C
1912,N=CCCO4)C#N
1913,O=CCCC4)C#C
1914,O=CCCC4)C#N
1915,O=CCCN4)C#C
1916,O=CCCO4)C#C
1917,O=CCCO4)C#N
1918,N=CCCO4)C=O
1919,O=CCCC=O)C4
1920,O=CCCC=O)N4
1921,O=CCCC=O)O4
1922,O=CNCC=O)C4
1923,CCCCC4)C#C
1924,CCCCC4)C#N
1925,CCCCN4)C#N
1926,CCCCO4)C#C
1927,CCCCO4)C#N
1928,CNCCC4)C#N
1929,OCCCC4)C#C
1930,OCCCC4)C#N
1931,CCCCC4)C=O
1932,CCCCO4)C=O
1933,CCCNC4)C=O
1934,OCCCC4)C=O
1935,OCCNC4)C=O
1936,CN=CCCC)O4
1937,CCCCC=N)O4
1938,CCCCC=O)C4
1939,CCCCC=O)N4
1940,CCCCC=O)O4
1941,CCNCC=O)C4
1942,COCCC=O)C4
1943,OCCCC=N)O4
1944,OCCCC=O)C4
1945,OCCCC=O)N4
1946,OCCCC=O)O4
1947,CCCCCO))C4
1948,CCCCCO))O4
1949,CCCCCC)C4
1950,CCCCCC)O4
1951,CCCCCO)C4
1952,COCCCC)C4
1953,COCCCO)C4
1954,COCCNC)C4
1955,OCCCCO)C4
1956,CC=N)OCCC3
1957,CC=O)CCCC3
1958,CC=O)CCCN3
1959,CC=O)CCCO3
1960,CC=O)CNCC3
1961,CC=O)NCCC3
1962,CC=O)OCCC3
1963,NC=O)CCCC3
1964,NC=O)CCCN3
1965,NC=O)CCCO3
1966,NC=O)CNCC3
1967,NC=O)NCCC3
1968,NC=O)OCCC3
1969,CCC)CCCC3
1970,CCC)CCCO3
1971,CCC)CNCC3
1972,CCC)OCCC3
1973,CCO)CCCC3
1974,CCO)CCCO3
1975,CCO)CNCC3
1976,C#CCCCC4)C4
1977,C#CCCCC4)O4
1978,C#CCCNC4)C4
1979,N#CCCCC4)C4
1980,N#CCCCC4)N4
1981,N#CCCCC4)O4
1982,N#CCCNC4)C4
1983,O=CCCCC4)C4
1984,O=CCCCC4)O4
1985,O=CCCNC4)C4
1986,CCCCCC4)C4
1987,CCCCCC4)O4
1988,CCCCNC4)C4
1989,COCCCC4)C4
1990,COCCNC4)C4
1991,OCCCCC4)C4
1992,OCCCCC4)O4
1993,OCCCNC4)C4
1994,N=CCCCC3))O4
1995,O=CCCCC3))C4
1996,O=CCCCC3))N4
1997,O=CCCCC3))O4
1998,O=CCCCN3))C4
1999,O=CCCCO3))C4
2000,CCCCCC3))C4
2001,CCCCCC3))O4
2002,CCCCCO3))C4
2003,CNCCCN3))C4
2004,CNCCCO3))C4
2005,OCCCCC3))C4
2006,OCCCCN3))C4
2007,OCCCCO3))C4
2008,CCC)CCCC53
2009,CCC)CCNC53
2010,CCC)CCOC53
2011,CCC)CNCC53
2012,CCC)OCCC53
2013,CCO)CCCC53
2014,CCO)CCNC53
2015,CCO)CCOC53
2016,CCO)CNCC53
2017,CCC)CCC4C4
2018,CCC)CCC4O4
2019,CCO)CCC4C4
2020,CCO)CCC4O4
2021,CCC)CCCC54
2022,CCC)CCOC54
2023,CCO)CCCC54
2024,CCO)CCOC54
2025,N=CCC=CCO6
2026,O=CCC=CCN6
2027,O=CCC=CCO6
2028,O=CCCC=CC6
2029,O=CCCC=CN6
2030,O=CCCN=CO6
2031,O=CCOC=NC6
2032,O=CNC=CCO6
2033,O=CNCC=CN6
2034,O=CCCCC=C6
2035,O=CCCNC=C6
2036,O=CCNCC=C6
2037,O=CCOCC=C6
2038,O=CNCCC=C6
2039,O=COCCC=C6
2040,N=CCCCCO6
2041,N=CCCOCO6
2042,N=CCNCCO6
2043,N=CCOCCO6
2044,N=COCCCO6
2045,O=CCCCCC6
2046,O=CCCCCN6
2047,O=CCCCCO6
2048,O=CCCCNC6
2049,O=CCCCOC6
2050,O=CCCOCC6
2051,O=CCCOCO6
2052,O=CCNCCN6
2053,O=CCNCCO6
2054,O=CCOCCN6
2055,O=CCOCCO6
2056,O=CCOCOC6
2057,O=CNCCCN6
2058,O=CNCCCO6
2059,O=COCCCO6
2060,CC=CCCCC6
2061,CC=CCCOC6
2062,CC=CCOCC6
2063,CC=NCCCO6
2064,CCCC=CCO6
2065,CCCCC=CC6
2066,CCCCN=CO6
2067,CCCOC=NC6
2068,OCCCC=CC6
2069,OCCOC=NC6
2070,CCCCCC=C6
2071,CCCCOC=N6
2072,CCCOCC=C6
2073,CCOCCC=C6
2074,OCCCCC=C6
2075,OCCOCC=C6
2076,CCCCCCC6
2077,CCCCCCO6
2078,CCCCCOC6
2079,CCCCOCC6
2080,CCCCOCO6
2081,CCCOCCO6
2082,CCCOCOC6
2083,CCOCCCO6
2084,OCCCCCC6
2085,OCCCCOC6
2086,OCCCOCC6
2087,OCCOCOC6
2088,N=CNC=CC5=O
2089,O=CCC=CC5=O
2090,O=CNC=CC5=O
2091,N=CNCCC5=O
2092,N=COCCC5=O
2093,N=COCOC5=N
2094,N=COCOC5=O
2095,O=CCCCC5=O
2096,O=CCCNC5=O
2097,O=CCCOC5=O
2098,O=CCNCC5=O
2099,O=CCOCC5=O
2100,O=COCOC5=O
2101,CC=CC)CCC5
2102,CC=CC)COC5
2103,CC=CCCC5=O
2104,CC=CCNC5=O
2105,CC=CCOC5=N
2106,CC=CCOC5=O
2107,NC=NCCC5=O
2108,CCC=CCC5=O
2109,CCC=CNC5=O
2110,CCN=CNC5=N
2111,CCN=CNC5=O
2112,CCN=COC5=O
2113,CNC=CCC5=O
2114,CNC=NCC5=N
2115,CNC=NCC5=O
2116,OCC=CCC5=O
2117,OCC=CNC5=O
2118,CCCC=CC5=O
2119,CNCC=CC5=O
2120,OCCC=CC5=O
2121,CCC=CCC5O
2122,CCCC=CC5C
2123,CCCC=CC5O
2124,CCOC=NC5C
2125,OCCC=CC5O
2126,CC=CCCC5O
2127,CCCCC=C5C
2128,CCOCC=C5C
2129,CCCCCC5=O
2130,CCCCNC5=O
2131,CCCCOC5=N
2132,CCCCOC5=O
2133,CCCOCC5=O
2134,CCOCCC5=O
2135,CCOCOC5=N
2136,CCOCOC5=O
2137,CNCCCC5=O
2138,CNCCNC5=O
2139,CNCCOC5=O
2140,NCCCOC5=O
2141,OCCCCC5=O
2142,OCCCNC5=O
2143,OCCCOC5=N
2144,OCCCOC5=O
2145,OCCNCC5=O
2146,OCCOCC5=O
2147,CCCCCC5C
2148,CCCCCC5O
2149,CCCCOC5C
2150,CCCOCC5C
2151,CCCOCC5O
2152,CCOCCC5O
2153,CCOCOC5C
2154,OCCCCC5O
2155,OCCOCC5O
2156,CCCO)CC4=O
2157,CCCC=O)C4C
2158,CCCC=O)C4O
2159,CCCC=O)N4C
2160,CCNC)CC4=O
2161,CCNC=O)C4C
2162,CCNC=O)C4O
2163,CCOC=N)C4C
2164,CCOC=N)C4N
2165,CCOC=N)C4O
2166,CCOC=O)C4C
2167,CCOC=O)C4N
2168,CCOC=O)C4O
2169,OCCC=O)C4O
2170,CCCCC)C4=O
2171,CCCCO)C4=O
2172,CCCNC)C4=O
2173,CCNCC)C4=O
2174,CCOCC)C4=O
2175,CNCCO)C4=O
2176,OCCCO)C4=O
2177,CCCO)CC4O
2178,CCCCC)C4C
2179,CCCCC)C4O
2180,CCCCO)C4C
2181,CCCCO)C4O
2182,CCOCC)C4C
2183,CCOCC)C4O
2184,OCCCO)C4O
2185,CCCCC4CC6
2186,CCCCC4CO6
2187,CCCCC4OC6
2188,CCCOC4CO6
2189,OCCCC4CC6
2190,OCCCC4OC6
2191,CCCCC4C5O
2192,CCCOC4C5O
2193,CCOCC4C5O
2194,CCCCCC54C
2195,CCCCCC54O
2196,CCCCOC54C
2197,CCCOCC54C
2198,CCCOCC54O
2199,OCCCCC54O
2200,OCCOCC54O
2201,CCCC3C=CC6
2202,CCCC3N=CO6
2203,CCCC=CC5N6
2204,CCCC=CC5O6
2205,OCCC3C=CC6
2206,CCCC3CC=C6
2207,CCCC3OC=N6
2208,CCNC3CC=C6
2209,CCOC3CC=C6
2210,OCCC3CC=C6
2211,CCCC3CCC6
2212,CCCC3CCO6
2213,CCCC3COC6
